timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,economic_growth_index,marketing_spend_index,it_spending_growth
2025-04-28,Southeast Asia,Storage,1001.85,1055.35,20.04,99.75,0,7.04,86.89,9.81
2025-04-28,Central India,Compute,617.86,682.06,30.89,99.55,0,6.48,105.45,8.8
2025-04-28,Central India,Storage,1009.22,1067.51,20.18,99.53,0,6.61,103.26,8.82
2025-04-29,East US,Compute,735.31,795.65,36.77,99.7,0,7.07,91.17,8.92
2025-04-29,East US,Storage,1113.47,1243.09,22.27,99.3,0,7.74,104.28,8.48
2025-04-29,West Europe,Compute,481.05,545.49,24.05,99.66,0,6.87,84.81,8.15
2025-04-29,West Europe,Storage,1067.22,1240.48,21.34,99.73,0,7.02,99.81,9.4
2025-04-29,Southeast Asia,Compute,669.64,745.17,33.48,99.34,0,6.73,102.16,8.1
2025-04-29,Southeast Asia,Storage,1154.35,1269.94,23.09,99.49,0,7.1,110.59,9.54
2025-04-29,Central India,Compute,647.73,711.51,32.39,99.41,0,7.14,112.67,8.26
2025-04-29,Central India,Storage,869.64,1008.55,17.39,99.89,0,7.17,104.34,8.54
2025-04-30,East US,Compute,694.34,741.0,34.72,99.2,0,7.34,86.56,9.1
2025-04-30,East US,Storage,972.31,1117.36,19.45,99.44,0,7.3,100.77,8.56
2025-04-30,West Europe,Compute,589.96,679.74,29.5,99.1,0,6.99,115.72,7.9
2025-04-30,West Europe,Storage,1059.15,1178.97,21.18,99.69,0,7.22,115.52,8.34
2025-04-30,Southeast Asia,Compute,675.38,770.92,33.77,99.4,0,6.96,115.36,8.61
2025-04-30,Southeast Asia,Storage,859.78,951.97,17.2,99.28,0,6.81,97.37,8.88
2025-04-30,Central India,Compute,637.45,752.42,31.87,99.5,0,6.77,101.56,9.27
2025-04-30,Central India,Storage,1011.97,1079.56,20.24,99.47,0,7.15,104.02,9.23
2025-05-01,East US,Compute,626.49,736.11,31.32,99.67,0,6.81,104.88,8.32
2025-05-01,East US,Storage,1013.76,1196.66,20.28,99.27,0,6.89,115.52,8.71
2025-05-01,West Europe,Compute,627.85,725.21,31.39,99.11,0,7.01,87.72,7.92
2025-05-01,West Europe,Storage,817.73,895.04,16.35,99.7,0,7.05,95.52,8.53
2025-05-01,Southeast Asia,Compute,583.54,671.7,29.18,99.53,0,6.68,86.16,7.94
2025-05-01,Southeast Asia,Storage,868.97,1022.06,17.38,99.51,0,7.2,92.81,8.87
2025-05-01,Central India,Compute,648.48,685.8,32.42,99.83,0,6.83,94.22,9.04
2025-05-01,Central India,Storage,876.04,1041.85,17.52,99.47,0,7.48,83.18,8.09
2025-05-02,East US,Compute,507.24,549.81,25.36,99.74,0,6.52,115.04,8.85
2025-05-02,East US,Storage,801.1,883.72,16.02,99.26,0,7.21,88.53,8.91
2025-05-02,West Europe,Compute,687.84,766.17,34.39,99.69,0,6.98,105.04,8.58
2025-05-02,West Europe,Storage,944.76,1021.5,18.9,99.19,0,7.13,88.19,9.57
2025-05-02,Southeast Asia,Compute,618.01,706.63,30.9,99.7,0,7.3,101.45,9.3
2025-05-02,Southeast Asia,Storage,1048.46,1169.07,20.97,99.24,0,6.74,102.37,8.72
2025-05-02,Central India,Compute,667.93,780.18,33.4,99.23,0,7.37,89.44,8.55
2025-05-02,Central India,Storage,949.03,1027.72,18.98,99.34,0,6.89,89.78,9.23
2025-05-03,East US,Compute,671.9,796.0,33.59,99.84,1,7.06,102.44,8.76
2025-05-03,East US,Storage,968.19,1140.95,19.36,99.54,1,6.95,97.38,9.39
2025-05-03,West Europe,Compute,582.7,617.99,29.14,99.77,1,6.77,104.66,8.73
2025-05-03,West Europe,Storage,1045.89,1111.04,20.92,99.6,1,6.89,108.5,8.59
2025-05-03,Southeast Asia,Compute,601.4,710.7,30.07,99.24,1,6.97,97.7,8.9
2025-05-03,Southeast Asia,Storage,1053.03,1218.81,21.06,99.52,1,7.37,104.05,9.3
2025-05-03,Central India,Compute,556.48,662.69,27.82,99.59,1,6.8,107.87,7.87
2025-05-03,Central India,Storage,1091.54,1254.25,21.83,99.24,1,6.15,104.74,7.98
2025-05-04,East US,Compute,577.52,612.49,28.88,99.67,1,7.4,106.99,8.78
2025-05-04,East US,Storage,1065.46,1156.41,21.31,99.67,1,7.21,117.87,8.47
2025-05-04,West Europe,Compute,528.79,615.51,26.44,99.56,1,6.99,107.87,8.8
2025-05-04,West Europe,Storage,980.31,1099.86,19.61,99.3,1,7.17,102.84,9.28
2025-05-04,Southeast Asia,Compute,630.02,709.87,31.5,99.65,1,6.97,107.33,8.16
2025-05-04,Southeast Asia,Storage,974.62,1161.89,19.49,99.37,1,6.82,98.91,8.33
2025-05-04,Central India,Compute,666.1,730.13,33.3,99.32,1,6.74,106.28,9.14
2025-05-04,Central India,Storage,916.36,1013.18,18.33,99.43,1,6.91,92.58,8.67
2025-05-05,East US,Compute,622.18,669.3,31.11,99.46,0,6.64,98.05,8.54
2025-05-05,East US,Storage,983.5,1095.72,19.67,99.6,0,7.03,111.3,8.43
2025-05-05,West Europe,Compute,597.28,647.14,29.86,99.29,0,6.2,97.57,8.18
2025-05-05,West Europe,Storage,1004.91,1139.11,20.1,99.39,0,6.98,96.72,8.7
2025-05-05,Southeast Asia,Compute,707.75,777.88,35.39,99.52,0,6.94,100.14,9.44
2025-05-05,Southeast Asia,Storage,766.99,864.52,15.34,99.77,0,6.87,122.81,8.81
2025-05-05,Central India,Compute,627.67,693.21,31.38,99.45,0,6.34,97.35,9.16
2025-05-05,Central India,Storage,896.99,955.68,17.94,99.74,0,7.12,98.47,8.74
2025-05-06,East US,Compute,621.22,738.09,31.06,99.33,0,6.9,100.94,9.22
2025-05-06,East US,Storage,994.04,1091.84,19.88,99.28,0,6.76,83.93,8.82
2025-05-06,West Europe,Compute,661.49,734.33,33.07,99.77,0,6.85,102.83,9.1
2025-05-06,West Europe,Storage,1115.86,1277.11,22.32,99.53,0,6.81,65.52,8.08
2025-05-06,Southeast Asia,Compute,496.2,552.47,24.81,99.21,0,6.54,108.62,8.79
2025-05-06,Southeast Asia,Storage,802.98,914.47,16.06,99.7,0,7.05,80.16,9.57
2025-05-06,Central India,Compute,633.43,708.5,31.67,99.48,0,6.93,99.05,8.82
2025-05-06,Central India,Storage,984.73,1145.19,19.69,99.56,0,6.68,96.3,8.27
2025-05-07,East US,Compute,679.67,721.77,33.98,99.19,0,7.07,91.49,8.09
2025-05-07,East US,Storage,1091.91,1170.56,21.84,99.36,0,7.13,114.12,9.39
2025-05-07,West Europe,Compute,582.63,613.67,29.13,99.75,0,6.93,113.33,9.02
2025-05-07,West Europe,Storage,1027.25,1155.4,20.55,99.71,0,7.37,125.85,9.07
2025-05-07,Southeast Asia,Compute,628.83,702.73,31.44,99.77,0,6.93,100.84,9.32
2025-05-07,Southeast Asia,Storage,954.33,1094.13,19.09,99.31,0,7.34,95.47,8.53
2025-05-07,Central India,Compute,677.81,775.21,33.89,99.37,0,6.78,94.73,8.8
2025-05-07,Central India,Storage,974.98,1163.84,19.5,99.47,0,7.36,108.33,7.93
2025-05-08,East US,Compute,689.12,796.62,34.46,99.88,0,6.84,102.56,9.1
2025-05-08,East US,Storage,942.32,1072.84,18.85,99.68,0,6.87,94.61,8.05
2025-05-08,West Europe,Compute,648.4,751.65,32.42,99.42,0,7.22,99.31,8.9
2025-05-08,West Europe,Storage,1012.37,1198.44,20.25,99.67,0,7.43,83.83,8.52
2025-05-08,Southeast Asia,Compute,594.86,645.54,29.74,99.3,0,6.43,95.32,8.88
2025-05-08,Southeast Asia,Storage,1029.89,1232.67,20.6,99.61,0,6.26,104.5,8.66
2025-05-08,Central India,Compute,633.78,741.47,31.69,99.26,0,6.78,101.69,9.48
2025-05-08,Central India,Storage,1029.89,1110.41,20.6,99.61,0,7.11,99.62,8.9
2025-05-09,East US,Compute,605.05,695.22,30.25,99.42,0,7.08,106.73,9.17
2025-05-09,East US,Storage,950.19,1095.99,19.0,99.31,0,6.98,103.43,8.01
2025-05-09,West Europe,Compute,635.15,694.93,31.76,99.31,0,6.88,95.91,10.13
2025-05-09,West Europe,Storage,951.54,1128.19,19.03,99.88,0,7.09,105.71,8.37
2025-05-09,Southeast Asia,Compute,537.03,617.8,26.85,99.62,0,7.13,86.55,9.42
2025-05-09,Southeast Asia,Storage,1079.07,1280.19,21.58,99.42,0,6.97,94.35,8.14
2025-05-09,Central India,Compute,611.16,701.2,30.56,99.72,0,7.37,83.45,8.51
2025-05-09,Central India,Storage,1063.69,1265.62,21.27,99.51,0,6.86,100.32,8.87
2025-05-10,East US,Compute,723.57,791.15,36.18,99.61,1,6.87,108.55,8.57
2025-05-10,East US,Storage,1025.98,1108.0,20.52,99.35,1,7.34,101.43,8.66
2025-05-10,West Europe,Compute,610.78,665.48,30.54,99.54,1,7.44,87.41,9.13
2025-05-10,West Europe,Storage,1007.83,1195.61,20.16,99.58,1,7.28,119.14,8.53
2025-05-10,Southeast Asia,Compute,540.79,609.0,27.04,99.63,1,7.05,98.75,9.31
2025-05-10,Southeast Asia,Storage,916.78,1014.49,18.34,99.35,1,7.21,93.34,9.07
2025-05-10,Central India,Compute,547.21,617.9,27.36,99.5,1,7.17,106.96,8.79
2025-05-10,Central India,Storage,910.72,1072.68,18.21,99.4,1,7.05,106.18,7.85
2025-05-11,East US,Compute,640.81,733.87,32.04,99.31,1,7.07,85.99,8.56
2025-05-11,East US,Storage,1088.46,1183.2,21.77,99.42,1,7.06,99.28,9.05
2025-05-11,West Europe,Compute,669.9,725.84,33.49,99.57,1,6.98,96.75,8.81
2025-05-11,West Europe,Storage,1074.32,1213.48,21.49,99.64,1,7.53,100.88,8.48
2025-05-11,Southeast Asia,Compute,688.56,798.22,34.43,99.77,1,7.28,100.47,9.52
2025-05-11,Southeast Asia,Storage,698.51,815.19,13.97,99.59,1,7.31,96.34,8.39
2025-05-11,Central India,Compute,690.18,785.32,34.51,99.56,1,7.5,106.28,8.76
2025-05-11,Central India,Storage,1069.63,1242.95,21.39,99.78,1,6.99,101.39,8.94
2025-05-12,East US,Compute,736.48,863.5,36.82,99.25,0,7.09,117.17,9.88
2025-05-12,East US,Storage,942.5,1104.04,18.85,99.75,0,6.92,99.51,8.3
2025-05-12,West Europe,Compute,729.76,778.99,36.49,99.46,0,6.68,87.93,8.58
2025-05-12,West Europe,Storage,1112.04,1306.58,22.24,99.79,0,6.84,107.35,8.82
2025-05-12,Southeast Asia,Compute,540.4,646.05,27.02,99.22,0,7.26,107.48,8.95
2025-05-12,Southeast Asia,Storage,793.37,870.35,15.87,99.55,0,6.5,92.03,8.4
2025-05-12,Central India,Compute,612.21,678.15,30.61,99.79,0,6.86,108.19,8.45
2025-05-12,Central India,Storage,957.29,1022.23,19.15,99.42,0,6.73,99.64,8.8
2025-05-13,East US,Compute,580.04,631.08,29.0,99.41,0,6.87,95.32,8.82
2025-05-13,East US,Storage,997.0,1160.91,19.94,99.61,0,7.3,109.24,9.51
2025-05-13,West Europe,Compute,644.83,695.04,32.24,99.54,0,6.86,97.39,8.71
2025-05-13,West Europe,Storage,1093.51,1296.97,21.87,99.23,0,6.37,121.48,8.31
2025-05-13,Southeast Asia,Compute,567.21,649.18,28.36,99.75,0,7.08,85.98,9.29
2025-05-13,Southeast Asia,Storage,985.87,1167.64,19.72,99.41,0,7.0,96.04,8.79
2025-05-13,Central India,Compute,688.06,760.78,34.4,99.22,0,7.06,106.2,8.16
2025-05-13,Central India,Storage,1118.78,1181.19,22.38,99.68,0,7.29,75.28,9.24
2025-05-14,East US,Compute,709.27,820.57,35.46,99.55,0,7.21,102.75,8.73
2025-05-14,East US,Storage,977.28,1116.74,19.55,99.37,0,7.05,118.87,8.35
2025-05-14,West Europe,Compute,646.57,760.5,32.33,99.56,0,7.08,90.84,7.98
2025-05-14,West Europe,Storage,1052.59,1134.28,21.05,99.4,0,6.85,96.02,8.97
2025-05-14,Southeast Asia,Compute,557.15,644.58,27.86,99.36,0,6.56,90.5,9.52
2025-05-14,Southeast Asia,Storage,917.84,965.44,18.36,99.83,0,6.91,127.1,9.19
2025-05-14,Central India,Compute,720.4,762.99,36.02,99.7,0,7.44,107.96,9.38
2025-05-14,Central India,Storage,1096.2,1295.05,21.92,99.41,0,7.3,98.02,8.85
2025-05-15,East US,Compute,652.69,712.16,32.63,99.49,0,7.03,94.15,8.17
2025-05-15,East US,Storage,826.25,939.75,16.53,99.29,0,7.61,102.32,8.8
2025-05-15,West Europe,Compute,583.03,689.42,29.15,99.29,0,7.17,99.07,9.37
2025-05-15,West Europe,Storage,970.82,1024.51,19.42,99.85,0,6.83,103.03,9.3
2025-05-15,Southeast Asia,Compute,552.19,618.21,27.61,99.54,0,6.86,118.34,8.69
2025-05-15,Southeast Asia,Storage,1075.08,1222.93,21.5,99.51,0,6.56,92.99,8.45
2025-05-15,Central India,Compute,592.74,634.03,29.64,99.26,0,6.43,85.61,8.85
2025-05-15,Central India,Storage,804.16,916.27,16.08,99.14,0,6.58,102.26,8.85
2025-05-16,East US,Compute,573.22,644.11,28.66,99.94,0,7.46,105.55,9.17
2025-05-16,East US,Storage,1026.27,1088.08,20.53,99.71,0,6.81,119.39,8.77
2025-05-16,West Europe,Compute,634.7,755.56,31.73,99.5,0,6.77,85.1,8.34
2025-05-16,West Europe,Storage,958.82,1064.87,19.18,99.61,0,7.13,100.13,9.54
2025-05-16,Southeast Asia,Compute,608.62,716.13,30.43,99.21,0,7.06,99.73,8.69
2025-05-16,Southeast Asia,Storage,1208.27,1322.13,24.17,99.62,0,7.8,112.08,8.87
2025-05-16,Central India,Compute,640.71,738.1,32.04,99.12,0,6.9,113.74,8.16
2025-05-16,Central India,Storage,988.18,1102.72,19.76,99.38,0,7.36,98.19,9.1
2025-05-17,East US,Compute,616.02,680.33,30.8,99.42,1,7.16,101.69,8.46
2025-05-17,East US,Storage,986.96,1040.74,19.74,99.2,1,7.26,88.72,9.29
2025-05-17,West Europe,Compute,639.6,745.82,31.98,99.13,1,6.7,113.22,8.91
2025-05-17,West Europe,Storage,986.4,1125.97,19.73,99.65,1,7.12,95.73,9.29
2025-05-17,Southeast Asia,Compute,669.52,727.54,33.48,99.47,1,7.19,87.74,8.48
2025-05-17,Southeast Asia,Storage,686.5,748.81,13.73,99.26,1,7.05,111.85,8.31
2025-05-17,Central India,Compute,623.53,661.71,31.18,99.7,1,7.2,103.04,7.11
2025-05-17,Central India,Storage,1199.34,1437.67,23.99,99.73,1,7.15,87.97,9.12
2025-05-18,East US,Compute,666.83,745.79,33.34,99.25,1,6.9,99.36,9.73
2025-05-18,East US,Storage,939.23,1011.25,18.78,98.92,1,7.05,95.93,9.85
2025-05-18,West Europe,Compute,493.77,522.05,24.69,99.5,1,6.88,82.61,9.07
2025-05-18,West Europe,Storage,789.24,883.35,15.78,99.43,1,6.94,99.57,8.23
2025-05-18,Southeast Asia,Compute,673.26,734.88,33.66,99.63,1,7.37,111.11,9.11
2025-05-18,Southeast Asia,Storage,1006.34,1116.82,20.13,99.55,1,6.52,98.17,8.56
2025-05-18,Central India,Compute,614.2,685.14,30.71,99.7,1,6.73,91.58,9.12
2025-05-18,Central India,Storage,924.13,1106.88,18.48,99.34,1,7.02,105.23,8.97
2025-05-19,East US,Compute,620.31,698.49,31.02,99.62,0,7.39,109.6,9.04
2025-05-19,East US,Storage,1139.22,1315.8,22.78,99.33,0,7.09,102.51,9.21
2025-05-19,West Europe,Compute,555.81,660.24,27.79,99.75,0,7.61,100.3,8.28
2025-05-19,West Europe,Storage,1017.99,1214.04,20.36,99.89,0,6.39,105.4,8.82
2025-05-19,Southeast Asia,Compute,598.21,664.34,29.91,99.03,0,7.01,106.61,8.7
2025-05-19,Southeast Asia,Storage,936.66,1048.4,18.73,99.52,0,7.17,94.51,8.93
2025-05-19,Central India,Compute,615.58,731.43,30.78,99.71,0,7.56,94.4,8.23
2025-05-19,Central India,Storage,965.27,1052.92,19.31,99.48,0,6.78,87.51,9.16
2025-05-20,East US,Compute,422.48,477.41,21.12,99.36,0,7.04,86.59,8.1
2025-05-20,East US,Storage,888.31,1010.81,17.77,99.54,0,7.15,109.4,8.07
2025-05-20,West Europe,Compute,510.98,558.54,25.55,99.8,0,6.86,94.35,9.2
2025-05-20,West Europe,Storage,1005.38,1113.71,20.11,99.22,0,6.85,88.73,8.41
2025-05-20,Southeast Asia,Compute,681.21,808.49,34.06,99.78,0,6.74,105.1,8.44
2025-05-20,Southeast Asia,Storage,1029.48,1167.21,20.59,99.31,0,6.97,89.39,8.16
2025-05-20,Central India,Compute,565.65,635.87,28.28,99.73,0,6.79,106.35,9.04
2025-05-20,Central India,Storage,1016.92,1218.61,20.34,99.09,0,6.73,96.92,8.87
2025-05-21,East US,Compute,602.85,698.96,30.14,99.44,0,7.09,91.43,9.22
2025-05-21,East US,Storage,848.88,949.51,16.98,99.44,0,6.86,94.37,8.56
2025-05-21,West Europe,Compute,645.98,742.05,32.3,99.49,0,6.53,102.44,8.9
2025-05-21,West Europe,Storage,1016.96,1214.09,20.34,99.74,0,7.2,102.81,9.01
2025-05-21,Southeast Asia,Compute,538.8,632.29,26.94,100.0,0,6.81,112.7,9.94
2025-05-21,Southeast Asia,Storage,971.64,1024.36,19.43,99.34,0,6.75,96.61,9.19
2025-05-21,Central India,Compute,685.48,746.45,34.27,99.53,0,6.74,105.55,9.06
2025-05-21,Central India,Storage,1030.83,1211.88,20.62,99.42,0,6.48,91.15,9.58
2025-05-22,East US,Compute,505.86,531.56,25.29,99.76,0,6.86,114.56,9.37
2025-05-22,East US,Storage,877.86,981.68,17.56,99.51,0,6.94,90.65,9.06
2025-05-22,West Europe,Compute,577.78,683.0,28.89,99.45,0,6.68,92.57,8.38
2025-05-22,West Europe,Storage,1036.89,1126.11,20.74,99.54,0,7.27,101.97,7.7
2025-05-22,Southeast Asia,Compute,655.27,748.63,32.76,99.23,0,6.58,98.21,9.19
2025-05-22,Southeast Asia,Storage,934.94,1035.42,18.7,99.63,0,7.03,113.26,9.37
2025-05-22,Central India,Compute,657.02,728.68,32.85,99.26,0,6.9,98.41,8.28
2025-05-22,Central India,Storage,940.29,1106.5,18.81,99.54,0,7.17,97.06,8.43
2025-05-23,East US,Compute,486.81,584.11,24.34,99.65,0,6.69,112.06,8.43
2025-05-23,East US,Storage,1003.36,1132.25,20.07,99.63,0,6.33,108.04,9.18
2025-05-23,West Europe,Compute,552.79,635.74,27.64,99.51,0,6.87,93.92,9.29
2025-05-23,West Europe,Storage,1099.99,1206.86,22.0,99.89,0,7.15,105.68,8.63
2025-05-23,Southeast Asia,Compute,619.96,726.44,31.0,99.57,0,7.25,99.17,8.38
2025-05-23,Southeast Asia,Storage,1088.44,1148.57,21.77,99.74,0,7.04,101.69,8.89
2025-05-23,Central India,Compute,586.8,670.17,29.34,99.22,0,6.63,112.35,9.19
2025-05-23,Central India,Storage,1137.2,1290.74,22.74,99.71,0,7.49,107.98,8.38
2025-05-24,East US,Compute,639.91,757.88,32.0,99.3,1,7.13,107.5,8.43
2025-05-24,East US,Storage,1006.1,1186.28,20.12,99.14,1,6.95,105.49,9.17
2025-05-24,West Europe,Compute,658.56,776.57,32.93,99.55,1,7.13,96.94,8.27
2025-05-24,West Europe,Storage,782.81,936.13,15.66,99.35,1,7.34,105.59,9.85
2025-05-24,Southeast Asia,Compute,641.05,726.87,32.05,99.62,1,7.11,97.32,8.67
2025-05-24,Southeast Asia,Storage,826.67,945.88,16.53,99.69,1,7.21,119.79,9.15
2025-05-24,Central India,Compute,645.63,770.37,32.28,99.67,1,6.99,100.38,8.06
2025-05-24,Central India,Storage,1078.97,1154.46,21.58,99.85,1,6.41,99.15,8.87
2025-05-25,East US,Compute,598.23,647.23,29.91,99.82,1,7.13,108.6,8.85
2025-05-25,East US,Storage,886.58,1044.18,17.73,99.47,1,6.79,103.74,8.96
2025-05-25,West Europe,Compute,564.9,636.09,28.24,99.71,1,6.8,104.67,9.59
2025-05-25,West Europe,Storage,1040.5,1225.18,20.81,99.43,1,6.78,118.48,8.99
2025-05-25,Southeast Asia,Compute,553.11,581.92,27.66,99.67,1,7.17,102.7,9.05
2025-05-25,Southeast Asia,Storage,1094.06,1309.19,21.88,99.7,1,6.22,81.93,9.49
2025-05-25,Central India,Compute,601.15,631.53,30.06,99.41,1,7.1,98.71,8.88
2025-05-25,Central India,Storage,858.41,925.35,17.17,99.56,1,7.43,103.72,8.65
2025-05-26,East US,Compute,633.71,733.16,31.69,99.72,0,7.28,105.73,9.23
2025-05-26,East US,Storage,932.53,1088.31,18.65,99.72,0,7.17,110.51,8.73
2025-05-26,West Europe,Compute,655.94,712.53,32.8,99.3,0,7.37,99.75,8.13
2025-05-26,West Europe,Storage,977.98,1172.51,19.56,99.51,0,7.22,102.73,8.51
2025-05-26,Southeast Asia,Compute,597.63,648.94,29.88,99.74,0,7.06,113.85,8.73
2025-05-26,Southeast Asia,Storage,1022.91,1083.87,20.46,99.21,0,7.31,99.03,8.83
2025-05-26,Central India,Compute,558.27,590.82,27.91,99.44,0,7.39,103.84,9.49
2025-05-26,Central India,Storage,714.63,779.38,14.29,99.34,0,7.4,98.19,8.28
2025-05-27,East US,Compute,595.87,669.06,29.79,99.57,0,7.1,100.14,8.9
2025-05-27,East US,Storage,925.94,1020.26,18.52,99.2,0,7.0,95.17,8.48
2025-05-27,West Europe,Compute,598.51,690.42,29.93,99.43,0,7.22,120.03,8.56
2025-05-27,West Europe,Storage,1045.82,1241.21,20.92,99.55,0,7.24,110.02,8.99
2025-05-27,Southeast Asia,Compute,702.03,807.46,35.1,99.38,0,7.21,111.7,8.69
2025-05-27,Southeast Asia,Storage,929.69,1107.25,18.59,99.47,0,6.54,93.11,8.68
2025-05-27,Central India,Compute,574.13,642.74,28.71,99.33,0,7.01,110.73,8.34
2025-05-27,Central India,Storage,1156.85,1365.67,23.14,99.37,0,7.08,112.96,8.76
2025-05-28,East US,Compute,636.21,689.75,31.81,99.55,0,7.0,93.5,8.96
2025-05-28,East US,Storage,905.66,1073.29,18.11,99.54,0,7.22,101.95,8.81
2025-05-28,West Europe,Compute,653.77,776.35,32.69,99.53,0,7.33,98.15,8.97
2025-05-28,West Europe,Storage,1084.83,1164.57,21.7,99.87,0,6.71,94.97,10.19
2025-05-28,Southeast Asia,Compute,558.93,639.31,27.95,99.76,0,7.15,78.19,8.41
2025-05-28,Southeast Asia,Storage,873.47,977.07,17.47,99.72,0,6.37,121.48,9.11
2025-05-28,Central India,Compute,526.12,571.15,26.31,99.77,0,7.14,95.35,8.69
2025-05-28,Central India,Storage,875.24,962.82,17.5,99.35,0,7.25,111.67,8.18
2025-05-29,East US,Compute,625.48,717.85,31.27,99.13,0,6.23,105.68,9.39
2025-05-29,East US,Storage,911.14,1057.7,18.22,99.31,0,7.44,91.84,9.64
2025-05-29,West Europe,Compute,637.54,753.35,31.88,99.75,0,7.29,107.58,8.47
2025-05-29,West Europe,Storage,1000.62,1123.46,20.01,99.48,0,6.8,93.98,9.63
2025-05-29,Southeast Asia,Compute,646.92,682.21,32.35,99.62,0,7.11,92.03,8.68
2025-05-29,Southeast Asia,Storage,1111.56,1258.25,22.23,99.3,0,6.79,86.24,8.86
2025-05-29,Central India,Compute,618.74,663.39,30.94,99.9,0,6.88,92.02,8.61
2025-05-29,Central India,Storage,902.95,1023.04,18.06,99.53,0,7.03,90.98,8.7
2025-05-30,East US,Compute,566.82,662.0,28.34,99.31,0,6.69,106.56,8.88
2025-05-30,East US,Storage,989.45,1169.9,19.79,99.37,0,6.88,97.8,8.36
2025-05-30,West Europe,Compute,673.18,733.87,33.66,99.46,0,7.37,105.48,8.34
2025-05-30,West Europe,Storage,885.28,1018.4,17.71,99.56,0,7.1,92.92,8.98
2025-05-30,Southeast Asia,Compute,512.75,578.57,25.64,99.31,0,7.26,105.86,8.96
2025-05-30,Southeast Asia,Storage,1111.71,1320.81,22.23,99.42,0,6.83,89.43,8.6
2025-05-30,Central India,Compute,572.07,661.12,28.6,99.82,0,6.78,95.97,8.65
2025-05-30,Central India,Storage,938.48,1001.62,18.77,99.58,0,6.57,92.0,8.18
2025-05-31,East US,Compute,585.84,648.48,29.29,99.32,1,6.97,115.55,9.56
2025-05-31,East US,Storage,885.86,1009.49,17.72,99.45,1,6.84,99.86,9.01
2025-05-31,West Europe,Compute,540.25,635.26,27.01,99.45,1,6.43,81.71,8.08
2025-05-31,West Europe,Storage,966.85,1116.97,19.34,99.82,1,6.65,107.62,7.85
2025-05-31,Southeast Asia,Compute,471.47,533.06,23.57,99.39,1,7.37,95.38,9.26
2025-05-31,Southeast Asia,Storage,973.33,1054.53,19.47,99.45,1,6.74,95.93,8.2
2025-05-31,Central India,Compute,632.59,718.11,31.63,99.44,1,7.45,99.88,8.24
2025-05-31,Central India,Storage,969.36,1136.98,19.39,99.96,1,6.74,98.06,9.26
2025-06-01,East US,Compute,532.55,625.57,26.63,99.65,1,6.86,79.32,8.85
2025-06-01,East US,Storage,939.99,1121.29,18.8,99.3,1,6.88,99.85,9.24
2025-06-01,West Europe,Compute,598.59,707.07,29.93,99.61,1,7.32,105.33,9.71
2025-06-01,West Europe,Storage,952.59,1102.59,19.05,99.74,1,6.77,103.51,9.35
2025-06-01,Southeast Asia,Compute,667.17,786.81,33.36,99.2,1,6.15,96.62,9.76
2025-06-01,Southeast Asia,Storage,972.27,1074.23,19.45,99.41,1,6.61,115.12,8.08
2025-06-01,Central India,Compute,639.28,723.07,31.96,99.19,1,7.16,87.61,8.78
2025-06-01,Central India,Storage,835.99,968.06,16.72,99.83,1,7.1,109.56,7.62
2025-06-02,East US,Compute,616.91,711.94,30.85,99.6,0,6.49,97.34,7.98
2025-06-02,East US,Storage,879.43,1005.78,17.59,99.52,0,7.4,104.98,8.68
2025-06-02,West Europe,Compute,559.63,592.38,27.98,99.75,0,7.05,104.26,8.91
2025-06-02,West Europe,Storage,775.99,888.74,15.52,99.45,0,6.95,95.2,8.47
2025-06-02,Southeast Asia,Compute,586.83,653.36,29.34,99.64,0,6.97,100.15,8.84
2025-06-02,Southeast Asia,Storage,1017.3,1137.08,20.35,99.51,0,7.03,105.01,8.71
2025-06-02,Central India,Compute,694.56,751.4,34.73,99.6,0,6.57,96.03,8.87
2025-06-02,Central India,Storage,1089.22,1265.13,21.78,99.27,0,7.12,114.39,9.33
2025-06-03,East US,Compute,535.93,593.54,26.8,99.28,0,6.71,102.68,8.4
2025-06-03,East US,Storage,1044.48,1205.08,20.89,99.34,0,7.19,107.96,9.48
2025-06-03,West Europe,Compute,607.43,666.18,30.37,99.57,0,6.6,108.55,8.94
2025-06-03,West Europe,Storage,728.98,812.9,14.58,99.79,0,7.17,103.8,8.84
2025-06-03,Southeast Asia,Compute,583.2,648.31,29.16,99.84,0,7.27,111.16,9.41
2025-06-03,Southeast Asia,Storage,1013.93,1197.27,20.28,99.57,0,6.56,84.29,9.19
2025-06-03,Central India,Compute,516.18,597.6,25.81,99.22,0,6.99,97.14,9.26
2025-06-03,Central India,Storage,889.98,1040.11,17.8,99.67,0,6.88,101.07,9.22
2025-06-04,East US,Compute,606.91,666.33,30.35,99.38,0,6.82,100.37,7.6
2025-06-04,East US,Storage,928.17,1070.09,18.56,99.52,0,6.87,94.42,8.99
2025-06-04,West Europe,Compute,555.74,629.55,27.79,99.87,0,6.64,92.35,8.9
2025-06-04,West Europe,Storage,932.04,1097.54,18.64,99.55,0,7.3,100.46,8.28
2025-06-04,Southeast Asia,Compute,574.83,617.86,28.74,99.73,0,6.75,86.02,8.82
2025-06-04,Southeast Asia,Storage,844.05,886.81,16.88,99.63,0,6.88,106.98,8.53
2025-06-04,Central India,Compute,676.65,710.54,33.83,99.84,0,6.48,97.96,9.31
