timestamp          , region       , service_type, usage_units, provisioned_capacity, cost_usd, availability_pct, is_holiday, economic_growth_index, marketing_index, it_spending_growth
2021-05-21 01:00:00, UK South     , Compute     ,      286.6 ,               574.56,   127.81,            99.62,        0.0,                  5.14,            7.62,              11.49
2023-08-15 23:00:00, West US      , Compute     ,      181.42,               264.55,   213.73,            98.79,        0.0,                  6.76,            6.37,               2.7
2021-11-23 11:00:00, Central India, Compute     ,      317.67,               446.97,    57.74,            95.42,        0.0,                  7.86,            5.8 ,               7.57
2022-04-11 12:00:00, East US      , Compute     ,       62.37,               529.97,    57.74,            97.35,        0.0,                  6.16,            8.7 ,              11.45
2022-11-14 22:00:00, West US      , Storage     ,       79.12,               290.23,   278.08,            97.18,        0.0,                  6.46,            6.16,              10.22
2021-05-17 03:00:00, East Asia    , Compute     ,      380.24,               582.43,    27.82,            97.18,        0.0,                  7.72,            9.6 ,               8.81
2021-10-01 12:00:00, East Asia    , Storage     ,      194.85,               232.5 ,    94.92,            97.46,        0.0,                  5.58,            9.6 ,              10.56
2023-12-27 07:00:00, East US      , Storage     ,      206.14,               257.81,    94.92,            97.2 ,        1.0,                  4.6 ,            4.19,               8.73
2023-06-08 00:00:00, Central India, Storage     ,      143.77,               560.16,   169.27,            95.03,        1.0,                  7.61,            1.33,               2.55
2023-03-03 06:00:00, East Asia    , Storage     ,      250.53,               584.83,   210.3 ,            96.18,        0.0,                  3.34,            7.53,               5.51
2022-04-21 11:00:00, East Asia    , Compute     ,       73.4 ,               242.6 ,    36.18,            96.07,        0.0,                  4.07,            4.36,               6.27
2021-09-04 02:00:00, UK South     , Storage     ,      185.16,               168.2 ,    39.68,            96.75,        0.0,                  4.71,            6.39,               7.46
2022-10-30 20:00:00, West US      , Storage     ,      287.21,               479.53,   263.5 ,            95.87,        0.0,                  6.91,            8.89,               4.3
2023-03-31 01:00:00, Central India, Storage     ,      259.53,               564.83,   263.5 ,            95.34,        0.0,                  7.52,            1.07,              10.81
2021-11-14 03:00:00, West US      , Compute     ,      499.85,               400.36,   149.63,            95.98,        0.0,                  5.26,            7.84,               4.29
2022-12-22 17:00:00, Central India, Storage     ,      224.94,               417.26,   284.48,            99.27,        0.0,                  4.43,            4.92,               4.29
2021-03-25 19:00:00, East Asia    , Storage     ,      224.15,               481.47,   109.66,            98.99,        0.0,                  4.77,            2.12,              10.77
2023-01-13 18:00:00, UK South     , Compute     ,      276.61,               176.54,   271.17,            97.21,        0.0,                  6.28,            6.24,               9.33
2023-07-03 18:00:00, West US      , Compute     ,      135.64,               586.73,   292.79,            99.39,        0.0,                  3.79,            5.79,               3.36
2022-04-14 14:00:00, East Asia    , Compute     ,      444.34,               282.16,    87.67,            96.16,        0.0,                  5.74,            8.58,              11.51
2022-07-29 14:00:00, Central India, Storage     ,      307.52,               414.12,   163.93,            97.92,        0.0,                  5.94,            5.69,               2.92
2022-05-05 02:00:00, West US      , Compute     ,      136.45,               334.31,   169.62,            95.71,        0.0,                  6.54,            8.45,               4.0
2022-09-06 18:00:00, West US      , Compute     ,      407.05,               334.09,   262.53,            99.17,        0.0,                  6.02,            5.9 ,               3.39
2022-04-09 08:00:00, East Asia    , Compute     ,       65.45,               451.37,   105.09,            95.65,        0.0,                  3.48,            5.02,               8.67
2023-01-29 21:00:00, West US      , Compute     ,      492.15,               597.33,   243.45,            95.16,        0.0,                  6.44,            4.34,              10.07
2022-01-01 07:00:00, UK South     , Compute     ,      439.32,               429.53,   291.88,            96.37,        0.0,                  3.11,            2.56,               4.38
2023-08-11 04:00:00, UK South     , Storage     ,      310.84,               497.03,   255.29,            99.5 ,        0.0,                  4.95,            6.26,              11.79
2022-07-25 23:00:00, East Asia    , Compute     ,      100.08,               113.81,   255.29,            95.65,        0.0,                  5.09,            5.9 ,               3.39
2021-02-08 17:00:00, Central India, Storage     ,      146.87,               505.21,   218.34,            96.65,        0.0,                  3.58,            9.78,               5.16
2022-05-13 23:00:00, East Asia    , Storage     ,      175.75,               249.99,   273.11,            96.58,        0.0,                  3.05,            4.71,               6.9
2023-04-17 19:00:00, UK South     , Compute     ,      158.46,               163.35,    66.16,            99.01,        1.0,                  3.36,            4.79,              10.09
2023-12-21 23:00:00, East US      , Storage     ,      273.88,               156.67,   219.46,            97.11,        0.0,                  5.23,            2.47,               5.77
2022-10-23 05:00:00, East US      , Storage     ,      475.05,               439.94,   219.46,            98.06,        0.0,                  4.2 ,            6.38,               3.8
2022-12-28 14:00:00, West US      , Storage     ,      475.05,               598.81,   142.97,            97.02,        0.0,                  3.34,            8.63,               6.65
2022-10-19 03:00:00, West US      , Compute     ,      347.7 ,               433.1 ,    42.33,            97.76,        0.0,                  4.28,            3.23,               6.76
2021-08-28 08:00:00, East US      , Compute     ,      359.86,               231.17,   194.28,            95.31,        0.0,                  5.64,            1.08,               2.16
2023-02-01 20:00:00, East US      , Compute     ,      359.86,               201.65,    34.53,            96.87,        0.0,                  5.64,            7.22,               2.21
2022-02-07 01:00:00, West US      , Compute     ,       65.22,               362.98,   127.07,            99.28,        0.0,                  5.06,            1.28,               4.78
2021-10-18 20:00:00, East Asia    , Compute     ,      231.95,               132.52,   130.23,            98.46,        1.0,                  6.07,            4.68,               9.41
2021-10-22 13:00:00, East Asia    , Compute     ,      403.13,               299.67,   299.7 ,            99.91,        0.0,                  5.98,            6.51,               5.66
2022-02-04 15:00:00, UK South     , Compute     ,      416.69,               433.12,   103.94,            98.94,        0.0,                  7.48,            4.47,               4.11
2023-04-05 23:00:00, West US      , Storage     ,      467.3 ,               583.83,   249.73,            97.26,        0.0,                  3.9 ,            3.35,               4.11
2021-01-19 10:00:00, East Asia    , Storage     ,      366.26,               312.83,    34.89,            98.38,        1.0,                  5.38,            8.19,               4.81
2023-07-31 18:00:00, West US      , Compute     ,      160.32,               200.11,   168.33,            98.88,        0.0,                  6.16,            3.71,               6.81
2021-07-13 20:00:00, West US      , Storage     ,      277.55,               508.68,   170.27,            96.35,        0.0,                  5.6 ,            2.62,               2.93
2023-10-11 11:00:00, East Asia    , Compute     ,       64.56,               472.1 ,   196.05,            95.3 ,        1.0,                  5.25,            4.5 ,               2.15
2023-10-07 01:00:00, East US      , Compute     ,      341.12,               529.85,   246.8 ,            97.03,        0.0,                  7.87,            2.18,               3.27
2022-01-26 10:00:00, East Asia    , Compute     ,      299.43,               207.36,   233.34,            95.72,        0.0,                  7.71,            7.21,               3.27
2021-11-13 13:00:00, UK South     , Storage     ,      350.08,               302.42,   233.08,            96.39,        0.0,                  6.06,            7.39,               6.66
2022-08-20 21:00:00, Central India, Compute     ,      468.56,               302.42,   141.04,            99.73,        0.0,                  5.2 ,            1.13,               6.45
2021-07-05 18:00:00, East Asia    , Compute     ,      359.27,               179.02,   223.69,            99.24,        0.0,                  6.78,            1.13,               2.2
2021-10-02 15:00:00, West US      , Compute     ,      194.2 ,               435.73,   157.57,            97.96,        0.0,                  5.56,            3.69,               9.11
2022-11-13 02:00:00, West US      , Compute     ,      139.43,               218.59,    38.75,            97.01,        0.0,                  7.98,            6.91,               4.02
2023-12-13 09:00:00, East Asia    , Storage     ,      434.59,               350.08,   269.25,            96.32,        1.0,                  6.43,            7.36,               4.02
2022-05-08 18:00:00, Central India, Compute     ,      137.45,               500.25,   269.25,            97.86,        0.0,                  3.34,            3.5 ,              10.42
2023-02-18 21:00:00, East Asia    , Storage     ,      122.72,               344.29,   110.41,            97.67,        0.0,                  5.01,            2.67,               6.86
2022-08-13 02:00:00, Central India, Storage     ,      142.98,               502.74,   275.89,            98.9 ,        0.0,                  6.65,            8.44,               9.49
2023-08-02 20:00:00, Central India, Compute     ,      278.98,               313.17,   232.24,            98.9 ,        0.0,                  7.21,            7.65,              10.22
2022-12-22 14:00:00, UK South     , Compute     ,      105.88,               599.68,   132.22,            96.64,        0.0,                  7.07,            8.53,              11.65
2023-05-14 12:00:00, West US      , Storage     ,      472.15,               317.91,   112.82,            96.03,        1.0,                  7.89,            4.92,               8.24
2023-04-30 17:00:00, West US      , Storage     ,      484.81,               174.69,   293.04,            97.01,        0.0,                  5.45,            5.11,               2.68
2023-08-17 20:00:00, Central India, Storage     ,      488.21,               300.93,   219.54,            97.19,        0.0,                  3.7 ,            4.1 ,               7.58
2021-04-01 09:00:00, West US      , Storage     ,       67.61,               471.3 ,   126.07,            95.2 ,        1.0,                  6.26,            4.1 ,               7.1
2023-02-13 04:00:00, East US      , Storage     ,      475.79,               523.97,   199.76,            99.31,        0.0,                  3.35,            6.82,               2.58
2023-07-08 20:00:00, Central India, Storage     ,      498.84,               330.05,   180.03,            99.98,        0.0,                  7.87,            6.82,               5.06
2021-09-21 01:00:00, West US      , Storage     ,      474.09,               397.24,   166.87,            99.62,        1.0,                  6.79,            2.65,               6.12
2021-12-13 11:00:00, East US      , Storage     ,      351.92,               522.45,   200.52,            99.3 ,        0.0,                  7.91,            4.65,               3.61
2021-12-01 20:00:00, UK South     , Storage     ,      365.55,               506.77,   170.54,            99.96,        0.0,                  4.89,            5.15,               2.09
2023-08-24 13:00:00, West US      , Compute     ,      105.01,               428.86,   203.34,            99.54,        0.0,                  3.08,            5.39,               9.57
2021-02-02 17:00:00, East US      , Compute     ,      443.43,               507.51,   274.12,            98.44,        0.0,                  5.61,            5.88,              10.52
2021-09-13 19:00:00, East Asia    , Compute     ,       76.84,               387.96,   298.11,            95.83,        0.0,                  3.61,            8.22,               4.29
2021-09-22 08:00:00, East Asia    , Storage     ,      192.98,               102.32,   218.6 ,            95.78,        0.0,                  6.4 ,            8.98,               2.04
2023-02-23 08:00:00, East US      , Storage     ,      496.02,               120.63,   279.79,            95.24,        0.0,                  5.49,            2.43,              10.9
2023-11-24 04:00:00, Central India, Compute     ,      240.05,               589.9 ,   260.35,            97.06,        0.0,                  6.77,            7.41,               3.34
2023-05-06 18:00:00, Central India, Compute     ,      109.02,               172.5 ,   102.61,            97.06,        1.0,                  4.46,            5.31,               6.03
2022-09-16 21:00:00, West US      , Storage     ,      486.18,               302.26,   281.21,            97.45,        0.0,                  7.15,            4.76,               5.66
2021-08-23 03:00:00, East Asia    , Compute     ,      492.86,               566.91,    39.83,            96.83,        0.0,                  6.25,            2.02,               3.64
2021-03-22 16:00:00, Central India, Storage     ,      134.17,               197.52,   112.38,            95.55,        0.0,                  7.94,            1.58,               7.99
2021-06-08 15:00:00, Central India, Storage     ,      439.16,               521.9 ,   199.18,            95.26,        0.0,                  3.89,            9.8 ,              11.19
2021-10-25 23:00:00, East Asia    , Storage     ,      225.69,               509.13,   167.54,            97.0 ,        0.0,                  3.26,            6.78,               7.14
2022-01-31 13:00:00, UK South     , Storage     ,      221.62,               593.16,   171.88,            95.5 ,        0.0,                  7.26,            5.07,              11.73
2022-05-30 19:00:00, Central India, Storage     ,      168.21,               240.84,   242.57,            95.52,        0.0,                  4.69,            7.86,               3.91
2021-05-15 20:00:00, East US      , Storage     ,       70.12,               257.66,    74.52,            96.98,        0.0,                  5.16,            1.82,              10.49
2022-10-23 08:00:00, West US      , Compute     ,      170.6 ,               551.44,   294.98,            97.51,        0.0,                  7.63,            6.47,               4.57
2021-04-09 00:00:00, Central India, Compute     ,       74.2 ,               217.04,   142.49,            95.93,        0.0,                  5.2 ,            6.95,               4.51
2021-03-22 12:00:00, Central India, Compute     ,      465.97,               373.95,   285.96,            98.42,        0.0,                  4.49,            5.07,               3.18
2022-03-31 17:00:00, UK South     , Compute     ,      347.77,               453.67,   127.27,            97.09,        0.0,                  4.49,            3.27,              10.64
2022-03-31 17:00:00, East US      , Compute     ,      448.98,               235.94,   188.5 ,            95.46,        0.0,                  5.21,            9.59,               9.25
2023-06-07 12:00:00, West US      , Storage     ,      372.78,               569.21,   146.09,            98.19,        0.0,                  6.27,            3.71,               5.42
2021-08-18 02:00:00, Central India, Storage     ,      109.08,               569.21,   209.26,            96.78,        0.0,                  4.35,            2.12,               5.49
2022-03-17 22:00:00, West US      , Storage     ,      473.26,               123.57,    71.41,            95.26,        0.0,                  6.59,            6.67,              10.45
2022-12-24 02:00:00, East Asia    , Storage     ,      454.95,               167.87,   132.18,            99.74,        0.0,                  5.39,            6.67,              11.28
2022-08-01 17:00:00, Central India, Compute     ,      206.63,               195.39,    39.15,            97.86,        0.0,                  7.29,            7.79,               8.02
2022-02-03 17:00:00, Central India, Compute     ,      100.19,               222.48,    39.15,            97.39,        0.0,                  3.81,            7.78,               6.07
2023-01-13 15:00:00, East Asia    , Compute     ,      366.87,               465.34,   289.55,            99.3 ,        0.0,                  6.79,            6.58,               2.53
2023-10-02 18:00:00, UK South     , Storage     ,      377.76,               144.47,    32.85,            99.68,        0.0,                  7.66,            2.87,               3.27
2021-07-22 09:00:00, Central India, Compute     ,      453.57,               275.3 ,   204.7 ,            96.1 ,        0.0,                  6.71,            8.98,               3.42
2021-01-15 04:00:00, West US      , Compute     ,      453.57,               555.69,   237.03,            99.05,        0.0,                  5.03,            3.23,               4.77
2022-04-11 21:00:00, East US      , Compute     ,      113.77,               378.33,    79.67,            99.16,        0.0,                  4.15,            1.85,               4.57
2022-11-30 14:00:00, West US      , Storage     ,      319.21,               232.75,    96.46,            95.27,        0.0,                  3.49,            3.71,               7.43
2023-12-25 20:00:00, UK South     , Compute     ,      328.61,               578.53,    76.44,            98.56,        0.0,                  6.21,            5.35,              11.44
2021-12-20 19:00:00, UK South     , Storage     ,       65.12,               222.16,   103.28,            95.31,        0.0,                  3.71,            2.86,              10.62
2021-01-06 18:00:00, West US      , Compute     ,      228.62,               552.55,    50.82,            97.97,        0.0,                  7.19,            4.0 ,               7.09
2021-01-15 22:00:00, West US      , Storage     ,      312.87,               462.88,   123.7 ,            98.35,        0.0,                  7.8 ,            5.62,               2.17
2023-06-08 03:00:00, East Asia    , Compute     ,      382.06,               470.26,   123.3 ,            96.84,        0.0,                  3.68,            3.91,               2.68
2022-02-09 18:00:00, UK South     , Compute     ,      192.27,               482.47,   246.03,            99.4 ,        0.0,                  4.88,            1.8 ,              10.6
2023-04-07 16:00:00, East Asia    , Compute     ,      267.76,               353.28,   244.27,            99.0 ,        0.0,                  7.69,            2.77,               4.84
2021-03-09 19:00:00, East US      , Storage     ,      416.32,               507.29,   243.08,            99.63,        0.0,                  5.35,            8.15,               5.18
2023-12-15 07:00:00, East Asia    , Compute     ,      479.25,               518.1 ,   178.77,            96.57,        0.0,                  5.68,            9.59,               3.4
2022-10-29 12:00:00, UK South     , Compute     ,      153.64,               280.24,   111.25,            95.11,        0.0,                  6.74,            2.34,               4.23
2023-08-17 18:00:00, Central India, Storage     ,      163.87,               300.17,   135.07,            99.06,        0.0,                  4.05,            7.13,               4.47
2021-07-28 12:00:00, Central India, Storage     ,      472.92,               544.38,   108.97,            96.11,        0.0,                  7.9 ,            9.15,               6.12
2023-12-08 06:00:00, East US      , Storage     ,      228.16,               362.36,   182.94,            97.34,        0.0,                  6.9 ,            3.69,               8.23
2022-07-08 11:00:00, Central India, Storage     ,      373.26,               533.47,   282.63,            99.09,        0.0,                  3.81,            8.47,               5.53
2021-10-05 04:00:00, East Asia    , Compute     ,      325.52,               413.38,    99.66,            96.08,        1.0,                  3.56,            9.14,               6.5
2023-08-09 00:00:00, East US      , Compute     ,      178.51,               396.78,   148.48,            96.56,        1.0,                  7.67,            3.7 ,               3.82
2023-03-26 18:00:00, UK South     , Storage     ,      344.1 ,               115.49,   203.43,            97.2 ,        1.0,                  6.43,            1.51,               2.56
2023-04-23 11:00:00, East US      , Compute     ,      345.0 ,               238.95,   256.51,            96.36,        0.0,                  3.19,            9.25,               5.48
2023-10-14 17:00:00, East US      , Storage     ,      316.6 ,               238.95,    90.93,            97.31,        0.0,                  3.71,            3.97,               2.62
2021-03-31 15:00:00, East US      , Compute     ,       94.85,               393.66,    98.48,            95.05,        1.0,                  3.24,            1.12,               5.0
2022-01-28 21:00:00, West US      , Storage     ,       94.85,               415.22,   267.85,            96.06,        0.0,                  7.87,            5.27,              10.38
2022-08-10 08:00:00, East US      , Compute     ,      230.19,               458.11,    42.47,            99.16,        0.0,                  5.49,            2.04,               5.67
2022-05-12 23:00:00, Central India, Storage     ,      337.21,               428.12,   189.53,            97.07,        0.0,                  5.31,            9.12,               3.93
2021-10-15 17:00:00, West US      , Storage     ,      448.59,               524.29,   260.93,            98.18,        0.0,                  7.78,            2.39,              11.02
2023-03-12 18:00:00, UK South     , Compute     ,      240.48,               247.74,   278.09,            96.16,        0.0,                  5.52,            3.74,               8.39
2022-06-03 20:00:00, East Asia    , Compute     ,      398.27,               420.78,    23.55,            98.25,        1.0,                  5.59,            8.11,              11.88
2023-12-02 14:00:00, West US      , Compute     ,      487.32,               420.78,   123.51,           100.0 ,        0.0,                  7.92,            8.26,               5.0
2022-11-07 12:00:00, East US      , Storage     ,      211.52,               340.1 ,    92.03,            97.98,        0.0,                  3.56,            9.11,               4.0
2023-03-01 15:00:00, Central India, Compute     ,      232.37,               234.02,   179.05,            98.14,        0.0,                  7.93,            5.48,               4.98
2021-02-24 11:00:00, East Asia    , Storage     ,      457.51,               290.44,   179.05,            95.56,        0.0,                  3.83,            9.88,              10.12
2021-02-24 11:00:00, West US      , Compute     ,      121.84,               277.33,   299.94,            97.02,        0.0,                  5.36,            5.65,               3.52
2023-11-18 08:00:00, Central India, Compute     ,       62.87,               130.22,   163.57,            99.3 ,        0.0,                  4.69,            8.12,               4.41
2021-04-21 20:00:00, Central India, Storage     ,      459.0 ,               333.32,   174.41,            99.17,        0.0,                  7.78,            4.26,               9.02
2022-03-10 11:00:00, Central India, Storage     ,      419.72,               597.31,   136.01,            97.61,        0.0,                  5.43,            9.47,               9.38
2023-04-19 02:00:00, East US      , Compute     ,      487.66,               249.47,    61.35,            99.52,        0.0,                  3.12,            7.17,              11.59
2022-03-03 14:00:00, UK South     , Storage     ,       76.21,               468.07,   104.93,            95.71,        1.0,                  4.11,            1.69,              11.8
2021-09-16 15:00:00, Central India, Storage     ,      120.28,               373.89,    89.16,            98.29,        1.0,                  5.15,            1.98,               8.64
2023-03-26 10:00:00, East Asia    , Storage     ,       97.39,               262.61,   244.34,            96.24,        0.0,                  6.38,            9.02,               5.63
2021-02-17 12:00:00, West US      , Storage     ,      357.54,               144.8 ,   172.83,            98.23,        0.0,                  5.81,            8.29,               6.53
2023-11-02 02:00:00, East Asia    , Storage     ,      322.7 ,               207.93,   102.93,            95.44,        0.0,                  7.25,            3.97,               6.39
2021-03-13 04:00:00, East US      , Compute     ,      211.7 ,               490.93,   156.95,            99.72,        1.0,                  7.14,            5.69,               6.39
2021-06-01 06:00:00, East US      , Storage     ,       75.84,               239.51,    81.28,            98.93,        0.0,                  5.95,            8.67,               5.38
2023-03-28 11:00:00, East Asia    , Compute     ,      337.85,               172.15,    71.84,            96.0 ,        0.0,                  5.86,            1.93,               3.68
2023-03-28 11:00:00, UK South     , Storage     ,      306.55,               172.15,   260.78,            98.19,        0.0,                  4.39,            2.24,               5.66
2022-05-16 21:00:00, East US      , Compute     ,      100.81,               392.02,   284.55,            98.8 ,        0.0,                  7.79,            7.44,              11.69
2023-08-14 02:00:00, East US      , Storage     ,      459.01,               392.02,    42.4 ,            96.05,        0.0,                  3.38,            7.44,              10.82
2023-12-23 22:00:00, East Asia    , Storage     ,      139.53,               293.68,   234.17,            95.47,        0.0,                  4.99,            4.17,               8.17
2022-12-04 11:00:00, East US      , Storage     ,      384.58,               349.07,   146.93,            96.76,        0.0,                  6.3 ,            3.27,               3.93
2021-11-17 04:00:00, UK South     , Storage     ,      448.28,               327.46,   128.91,            95.68,        0.0,                  7.73,            7.84,              10.79
2023-12-01 16:00:00, UK South     , Storage     ,      310.76,               104.5 ,   213.04,            97.83,        0.0,                  5.51,            1.02,               5.12
2021-02-20 07:00:00, UK South     , Compute     ,      161.08,               297.8 ,    94.55,            97.12,        0.0,                  7.48,            2.04,               7.46
2022-07-10 11:00:00, West US      , Compute     ,      189.16,               393.66,    25.76,            97.31,        0.0,                  3.52,            1.89,              11.12
2021-03-23 16:00:00, UK South     , Storage     ,      448.59,               384.97,    79.92,            97.71,        0.0,                  5.66,            3.86,               5.35
2021-01-24 05:00:00, UK South     , Compute     ,      184.22,               474.88,    71.78,            99.91,        0.0,                  4.58,            3.09,              11.13
2022-10-24 19:00:00, West US      , Storage     ,      385.79,               435.19,    29.53,            98.96,        0.0,                  6.98,            3.05,               4.35
2022-08-02 21:00:00, Central India, Storage     ,      495.57,               238.4 ,   109.97,            98.15,        0.0,                  5.22,            4.33,              11.29
2021-02-06 18:00:00, East US      , Compute     ,      499.92,               227.82,   152.87,            96.82,        0.0,                  5.38,            2.93,               5.59
2021-07-18 09:00:00, UK South     , Compute     ,      290.07,               332.07,   226.03,            95.14,        1.0,                  3.32,            1.96,               5.75
2021-09-02 11:00:00, East US      , Storage     ,      421.95,               466.48,   111.19,            95.58,        0.0,                  5.19,            6.25,               7.53
2023-08-31 19:00:00, East Asia    , Storage     ,      495.61,               146.91,    74.47,            98.65,        0.0,                  3.4 ,            9.57,               7.53
2022-06-21 05:00:00, East US      , Storage     ,      218.6 ,               574.16,    84.57,            96.85,        0.0,                  4.5 ,            6.46,               6.5
2021-10-26 14:00:00, West US      , Storage     ,      163.58,               371.58,   269.53,            96.67,        0.0,                  3.63,            7.81,               7.01
2022-06-25 22:00:00, West US      , Storage     ,      101.41,               253.2 ,    77.32,            99.44,        0.0,                  4.67,            9.75,               6.91
2021-11-27 09:00:00, East US      , Storage     ,      113.4 ,               446.7 ,   266.19,            97.42,        1.0,                  4.14,            2.38,              11.61
2021-08-11 19:00:00, East US      , Compute     ,      434.1 ,               122.36,   145.19,            99.5 ,        0.0,                  4.43,            5.14,               4.82
2021-10-30 21:00:00, Central India, Storage     ,      314.93,               342.2 ,   281.63,            99.43,        0.0,                  3.74,            6.24,               4.85
2023-12-28 02:00:00, Central India, Storage     ,      443.17,               342.98,   134.27,            95.4 ,        0.0,                  5.2 ,            3.9 ,              10.38
2023-10-19 05:00:00, East Asia    , Compute     ,      405.25,               180.99,    69.75,            95.4 ,        1.0,                  5.49,            6.52,               5.92
2022-07-18 15:00:00, West US      , Storage     ,      353.19,               518.69,   173.73,            95.38,        0.0,                  7.18,            6.61,               2.73
2021-04-13 06:00:00, East US      , Storage     ,      324.19,               498.41,   184.56,            99.82,        0.0,                  5.69,            8.58,               6.81
2023-05-20 22:00:00, East US      , Compute     ,       71.75,               176.37,   197.94,            97.26,        0.0,                  4.14,            8.49,               7.5
2023-02-03 18:00:00, East US      , Storage     ,      442.52,               281.91,   135.22,            98.8 ,        0.0,                  6.68,            2.28,               8.18
2022-06-26 07:00:00, East US      , Compute     ,      238.03,               150.21,    33.61,            98.53,        0.0,                  4.49,            2.52,               4.35
2021-04-28 00:00:00, Central India, Storage     ,      301.9 ,               524.3 ,   195.48,            97.59,        0.0,                  6.78,            3.0 ,              11.73
2021-10-04 18:00:00, East Asia    , Compute     ,       59.88,               261.66,   281.25,            98.1 ,        0.0,                  4.94,            3.35,               9.37
2021-06-09 09:00:00, UK South     , Compute     ,      471.23,               319.66,   288.12,            99.75,        0.0,                  5.57,            6.08,               9.2
2021-05-28 08:00:00, West US      , Compute     ,      456.23,               261.94,   187.13,            99.64,        0.0,                  5.52,            3.95,              10.73
2023-07-25 12:00:00, East US      , Storage     ,      294.48,               255.01,    25.57,            98.27,        0.0,                  7.78,            9.58,               2.26
2022-09-30 21:00:00, East Asia    , Storage     ,      309.79,               473.65,    49.69,            98.29,        1.0,                  3.77,            2.06,               8.13
2021-06-08 10:00:00, UK South     , Compute     ,      367.26,               473.78,   253.52,            96.23,        0.0,                  7.69,            3.22,              10.18
2023-05-29 11:00:00, East Asia    , Compute     ,      169.11,               358.89,   252.33,            99.14,        0.0,                  5.81,            3.22,               2.34
2023-02-04 18:00:00, Central India, Storage     ,      149.86,               358.89,   284.88,            98.16,        0.0,                  7.97,            6.26,               9.56
2023-07-14 14:00:00, UK South     , Storage     ,      353.31,               355.83,   177.86,            99.13,        0.0,                  5.87,            5.93,              11.9
2021-09-13 22:00:00, East Asia    , Storage     ,      353.31,               114.29,   261.87,            98.29,        0.0,                  6.28,            6.35,               7.93
2021-09-13 22:00:00, Central India, Storage     ,      254.33,               133.0 ,   250.97,            96.5 ,        0.0,                  6.75,            3.27,               6.25
2022-01-14 22:00:00, East Asia    , Storage     ,      271.74,               291.87,   185.04,            95.95,        0.0,                  7.11,            3.27,               6.54
2021-01-16 04:00:00, East Asia    , Compute     ,      221.6 ,               474.87,   239.42,            95.38,        0.0,                  5.39,            5.47,               8.79
2023-05-11 02:00:00, UK South     , Storage     ,      133.37,               556.61,    55.2 ,            97.93,        0.0,                  6.39,            1.38,               7.7
2023-03-24 15:00:00, Central India, Compute     ,      209.89,               114.85,   198.98,            96.42,        0.0,                  6.07,            2.59,               9.88
2022-10-16 16:00:00, East US      , Storage     ,      201.9 ,               284.02,   286.97,            98.15,        0.0,                  5.04,            8.35,               6.22
2021-03-19 15:00:00, West US      , Compute     ,      274.67,               211.89,    65.35,            95.29,        0.0,                  7.1 ,            4.11,               6.17
2022-11-19 11:00:00, UK South     , Compute     ,      353.61,               507.6 ,   228.33,            96.88,        0.0,                  3.96,            7.96,               9.46
2021-10-23 04:00:00, Central India, Storage     ,      485.71,               522.98,   109.82,            96.3 ,        0.0,                  3.84,            6.97,               9.46
2021-12-01 00:00:00, East Asia    , Compute     ,      114.87,               203.2 ,   248.79,            96.85,        0.0,                  6.68,            3.71,               9.78
2021-04-10 08:00:00, Central India, Compute     ,      442.86,               455.41,   215.22,            95.27,        0.0,                  6.19,            2.14,              10.87
2022-09-21 00:00:00, West US      , Compute     ,      177.88,               465.88,   279.33,            98.62,        0.0,                  4.59,            8.26,               4.63
2022-09-21 00:00:00, West US      , Compute     ,      316.12,               188.53,   279.33,            95.58,        0.0,                  6.18,            6.79,               5.15
2022-07-01 23:00:00, East US      , Storage     ,      296.03,               316.85,   134.89,            95.07,        0.0,                  6.85,            3.71,               7.27
2022-08-27 10:00:00, East US      , Compute     ,      300.63,               410.17,    23.05,            99.73,        0.0,                  4.08,            5.71,              11.3
2021-11-19 14:00:00, West US      , Storage     ,      375.51,               113.03,   242.02,            95.96,        0.0,                  5.91,            6.51,              10.35
2022-11-05 13:00:00, UK South     , Compute     ,      221.76,               302.3 ,   134.37,            99.14,        0.0,                  5.91,            1.02,               6.68
2023-06-29 10:00:00, UK South     , Storage     ,      193.59,               177.48,   207.78,            99.82,        0.0,                  5.06,            7.03,               7.73
2021-04-14 18:00:00, East Asia    , Storage     ,      433.78,               370.95,    49.42,            97.67,        0.0,                  5.86,            6.9 ,               9.12
2023-09-01 12:00:00, East US      , Storage     ,      149.04,               521.46,   269.47,            97.63,        0.0,                  3.39,            1.74,               7.23
2022-07-10 04:00:00, East Asia    , Compute     ,      131.11,               362.38,   141.98,            96.84,        0.0,                  7.15,            8.09,               2.98
2023-11-30 06:00:00, East US      , Storage     ,       57.02,               117.99,   277.51,            97.13,        0.0,                  6.98,            8.43,               5.53
2023-09-29 21:00:00, West US      , Storage     ,      144.76,               114.83,   217.96,            97.41,        0.0,                  5.28,            3.61,               2.48
2023-01-25 12:00:00, UK South     , Compute     ,      283.34,               402.75,    54.01,            95.76,        0.0,                  3.6 ,            2.46,               8.7
2023-10-21 14:00:00, UK South     , Storage     ,      292.33,               263.99,   182.18,            96.82,        0.0,                  6.3 ,            7.18,               5.37
2023-03-09 23:00:00, West US      , Compute     ,      164.49,               386.33,   274.78,            99.08,        0.0,                  5.86,            2.11,               9.38
2021-02-17 09:00:00, East Asia    , Compute     ,       82.52,               181.82,   243.99,            95.91,        0.0,                  7.6 ,            8.72,               6.3
2023-05-05 05:00:00, East Asia    , Storage     ,      385.09,               488.43,   137.03,            98.65,        0.0,                  4.4 ,            5.32,               2.46
